taxon_key,taxon_label,connected_domains,relationship_count,n_climate,n_conservation,n_literature,n_media,n_mycorrhiza,n_occurrences,n_pollinators,n_traits
taxon:950,Trichoglottis lobifera,climate,1,1,0,0,0,0,0,0,0
taxon:952,Trichoglottis longifolia,climate,1,1,0,0,0,0,0,0,0
taxon:953,Trichoglottis lorata,climate,1,1,0,0,0,0,0,0,0
taxon:956,Trichoglottis pauciflora,climate,1,1,0,0,0,0,0,0,0
taxon:957,Trichoglottis persicina,climate|traits,3,1,0,0,0,0,0,0,2
taxon:958,Trichoglottis luchuensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:959,Trichoglottis luwuensis,traits,2,0,0,0,0,0,0,0,2
taxon:960,Trichoglottis luzonensis,traits,2,0,0,0,0,0,0,0,2
taxon:961,Trichoglottis maculata,climate|traits,3,1,0,0,0,0,0,0,2
taxon:962,Trichoglottis magnicallosa,traits,2,0,0,0,0,0,0,0,2
taxon:963,Trichoglottis mimica,climate|traits,3,1,0,0,0,0,0,0,2
taxon:964,Trichoglottis mindanaensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:965,Trichoglottis najibii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:966,Trichoglottis odoratissima,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1057,Taeniophyllum insulare,climate|traits,3,1,0,0,0,0,0,0,2
taxon:967,Trichoglottis orchidea,traits,2,0,0,0,0,0,0,0,2
taxon:968,Trichoglottis paniculata,climate|traits,3,1,0,0,0,0,0,0,2
taxon:969,Trichoglottis philippinensis,traits,2,0,0,0,0,0,0,0,2
taxon:970,Thrixspermum pachychilum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:971,Thrixspermum pardale,climate|traits,3,1,0,0,0,0,0,0,2
taxon:972,Thrixspermum patens,traits,2,0,0,0,0,0,0,0,2
taxon:973,Thrixspermum patkaiensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:974,Thrixspermum pauciflorum,traits,2,0,0,0,0,0,0,0,2
taxon:975,Calymmanthera major,climate|traits,3,1,0,0,0,0,0,0,2
taxon:976,Calymmanthera montana,climate|traits,3,1,0,0,0,0,0,0,2
taxon:977,Calymmanthera paniculata,traits,2,0,0,0,0,0,0,0,2
taxon:979,Sarcophyton crassifolium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:980,Sarcophyton pachyphyllum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:981,Sarcophyton taiwanianum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:982,Taeniophyllum arachnites,climate|traits,3,1,0,0,0,0,0,0,2
taxon:983,Taeniophyllum acsmithii,traits,2,0,0,0,0,0,0,0,2
taxon:984,Taeniophyllum acuminatum,traits,2,0,0,0,0,0,0,0,2
taxon:985,Taeniophyllum affine,traits,2,0,0,0,0,0,0,0,2
taxon:986,Trichoglottis punctata,climate|traits,3,1,0,0,0,0,0,0,2
taxon:987,Trichoglottis pusilla,climate|traits,3,1,0,0,0,0,0,0,2
taxon:988,Trichoglottis quadriga,climate|traits,3,1,0,0,0,0,0,0,2
taxon:998,Thrixspermum acuminatissimum ssp. affine,climate|traits,3,1,0,0,0,0,0,0,2
taxon:999,Thrixspermum arachnitiforme,traits,2,0,0,0,0,0,0,0,2
taxon:989,Trichoglottis ramosa,traits,2,0,0,0,0,0,0,0,2
taxon:990,Bogoria moorei,climate|traits,3,1,0,0,0,0,0,0,2
taxon:991,Bogoria nambana,climate|traits,3,1,0,0,0,0,0,0,2
taxon:992,Bogoria papuana,climate|traits,3,1,0,0,0,0,0,0,2
taxon:993,Bogoria raciborskii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:994,Bogoria robertsii,traits,2,0,0,0,0,0,0,0,2
taxon:995,Bogoria taeniorhiza,traits,2,0,0,0,0,0,0,0,2
taxon:996,Thrixspermum aberrans,climate|traits,3,1,0,0,0,0,0,0,2
taxon:997,Thrixspermum acuminatissimum ssp. acuminatissimum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1000,Thrixspermum arunachalensis,traits,2,0,0,0,0,0,0,0,2
taxon:1001,Thrixspermum aurantiacum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1002,Thrixspermum bellamabantae,traits,2,0,0,0,0,0,0,0,2
taxon:1003,Thrixspermum benedictii,traits,2,0,0,0,0,0,0,0,2
taxon:1004,Thrixspermum bicolor,traits,2,0,0,0,0,0,0,0,2
taxon:1005,Thrixspermum bicornutum,traits,2,0,0,0,0,0,0,0,2
taxon:1006,Thrixspermum borneense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1007,Thrixspermum bosuangii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1008,Thrixspermum brevibracteatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1009,Thrixspermum brevicapsularis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1010,Thrixspermum brevipes,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1011,Taeniophyllum aggregatum,traits,2,0,0,0,0,0,0,0,2
taxon:1012,Taeniophyllum alatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1013,Taeniophyllum album,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1014,Taeniophyllum alwisii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1015,Taeniophyllum amboinense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1016,Taeniophyllum amplebracteatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1017,Taeniophyllum andamanicum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1018,Taeniophyllum annuliferum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1019,Taeniophyllum antennatum,traits,2,0,0,0,0,0,0,0,2
taxon:1020,Taeniophyllum aphyllum,traits,2,0,0,0,0,0,0,0,2
taxon:1021,Taeniophyllum apiculatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1022,Taeniophyllum appendiculatum,traits,2,0,0,0,0,0,0,0,2
taxon:1023,Taeniophyllum arunachalense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1024,Taeniophyllum asperatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1025,Taeniophyllum aureum,traits,2,0,0,0,0,0,0,0,2
taxon:1026,Taeniophyllum baumei,traits,2,0,0,0,0,0,0,0,2
taxon:1027,Taeniophyllum bicostulatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1028,Taeniophyllum biloculare,traits,2,0,0,0,0,0,0,0,2
taxon:1029,Taeniophyllum biocellatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1030,Taeniophyllum borneense,traits,2,0,0,0,0,0,0,0,2
taxon:1031,Taeniophyllum brachyceras,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1032,Taeniophyllum brachypus,traits,2,0,0,0,0,0,0,0,2
taxon:1033,Taeniophyllum bracteatum,traits,2,0,0,0,0,0,0,0,2
taxon:1034,Taeniophyllum breviscapum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1035,Taeniophyllum brunnescens,traits,2,0,0,0,0,0,0,0,2
taxon:1036,Taeniophyllum bryoides,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1037,Taeniophyllum calcaratum,traits,2,0,0,0,0,0,0,0,2
taxon:1038,Taeniophyllum calyptrochilum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1039,Taeniophyllum fragrans,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1040,Taeniophyllum gilimalense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1041,Taeniophyllum giriwoense,traits,2,0,0,0,0,0,0,0,2
taxon:1042,Taeniophyllum glandulosum,traits,2,0,0,0,0,0,0,0,2
taxon:1043,Taeniophyllum govidjoae,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1044,Taeniophyllum gracile,traits,2,0,0,0,0,0,0,0,2
taxon:1045,Taeniophyllum gracillimum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1046,Taeniophyllum philippinense,traits,2,0,0,0,0,0,0,0,2
taxon:1047,Taeniophyllum grandiflorum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1048,Taeniophyllum graptolitum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1049,Taeniophyllum halmaheranum,traits,2,0,0,0,0,0,0,0,2
taxon:1050,Taeniophyllum hasseltii,traits,2,0,0,0,0,0,0,0,2
taxon:1051,Taeniophyllum hirtum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1052,Taeniophyllum hosokawae,traits,2,0,0,0,0,0,0,0,2
taxon:1053,Taeniophyllum hygrophilum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1054,Taeniophyllum iboense,traits,2,0,0,0,0,0,0,0,2
taxon:1055,Taeniophyllum iboetii,traits,2,0,0,0,0,0,0,0,2
taxon:1056,Taeniophyllum inconspicuum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1058,Taeniophyllum intermedium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1059,Taeniophyllum jacobsonii,traits,2,0,0,0,0,0,0,0,2
taxon:1060,Taeniophyllum jadunae,traits,2,0,0,0,0,0,0,0,2
taxon:1061,Taeniophyllum javanicum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1062,Taeniophyllum jensenianum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1063,Taeniophyllum kaniense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1064,Taeniophyllum kapahense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1065,Taeniophyllum kenejianum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1066,Taeniophyllum keysseri,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1067,Taeniophyllum kompsopus,traits,2,0,0,0,0,0,0,0,2
taxon:1068,Taeniophyllum labatii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1069,Taeniophyllum lamii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1070,Taeniophyllum lamprorhizum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1071,Taeniophyllum latipetalum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1087,Thrixspermum bromeliforme,traits,2,0,0,0,0,0,0,0,2
taxon:1072,Taeniophyllum laxum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1073,Taeniophyllum ledermannii,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1074,Taeniophyllum leeuwenii,traits,2,0,0,0,0,0,0,0,2
taxon:1075,Taeniophyllum leptorhizum,traits,2,0,0,0,0,0,0,0,2
taxon:1076,Taeniophyllum leucanthum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1077,Taeniophyllum leytense,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1078,Taeniophyllum lishanianum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1079,Taeniophyllum lobatum,traits,2,0,0,0,0,0,0,0,2
taxon:1080,Taeniophyllum longicaule,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1081,Taeniophyllum longisetigerum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1082,Taeniophyllum luteum,traits,2,0,0,0,0,0,0,0,2
taxon:1083,Taeniophyllum macranthum,traits,2,0,0,0,0,0,0,0,2
taxon:1084,Taeniophyllum macrorhynchum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1085,Taeniophyllum macrotaenium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1086,Thrixspermum breviscapum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1088,Thrixspermum brunnescens,traits,2,0,0,0,0,0,0,0,2
taxon:1089,Thrixspermum calceolus,traits,2,0,0,0,0,0,0,0,2
taxon:1090,Thrixspermum cameronense,traits,2,0,0,0,0,0,0,0,2
taxon:1091,Thrixspermum canaliculatum,traits,2,0,0,0,0,0,0,0,2
taxon:1092,Thrixspermum carinatifolium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1093,Thrixspermum carnosum,traits,2,0,0,0,0,0,0,0,2
taxon:1094,Thrixspermum caudatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1095,Thrixspermum celebicum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1096,Thrixspermum centipeda,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1097,Thrixspermum cerinum,traits,2,0,0,0,0,0,0,0,2
taxon:1098,Thrixspermum changlangensis,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1099,Thrixspermum chanianum,traits,2,0,0,0,0,0,0,0,2
taxon:1100,Thrixspermum clavatum,traits,2,0,0,0,0,0,0,0,2
taxon:1101,Thrixspermum clavilobum,traits,2,0,0,0,0,0,0,0,2
taxon:1102,Thrixspermum complanatum,traits,2,0,0,0,0,0,0,0,2
taxon:1103,Thrixspermum congestum,traits,2,0,0,0,0,0,0,0,2
taxon:1104,Thrixspermum conigerum,traits,2,0,0,0,0,0,0,0,2
taxon:1105,Thrixspermum cootesii,traits,2,0,0,0,0,0,0,0,2
taxon:1106,Thrixspermum cordulatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1107,Thrixspermum corneri,traits,2,0,0,0,0,0,0,0,2
taxon:1108,Thrixspermum crassifolium,traits,2,0,0,0,0,0,0,0,2
taxon:1109,Thrixspermum crassilabre,traits,2,0,0,0,0,0,0,0,2
taxon:1122,Thrixspermum scandens,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1110,Thrixspermum pulchellum,traits,2,0,0,0,0,0,0,0,2
taxon:1111,Thrixspermum pulchrum,traits,2,0,0,0,0,0,0,0,2
taxon:1112,Thrixspermum pulverulentum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1113,Thrixspermum punctatum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1114,Thrixspermum purpurascens,traits,2,0,0,0,0,0,0,0,2
taxon:1115,Thrixspermum pusillum,traits,2,0,0,0,0,0,0,0,2
taxon:1116,Thrixspermum pygmaeum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1117,Thrixspermum quinquelobum,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1118,Thrixspermum raciborskii ssp. raciborskii,traits,2,0,0,0,0,0,0,0,2
taxon:1119,Thrixspermum raciborskii ssp. brevipollinium,traits,2,0,0,0,0,0,0,0,2
taxon:1120,Thrixspermum teretifolium,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1121,Thrixspermum ravanii,traits,2,0,0,0,0,0,0,0,2
taxon:1123,Thrixspermum scopa,traits,2,0,0,0,0,0,0,0,2
taxon:1124,Thrixspermum scortechinii,traits,2,0,0,0,0,0,0,0,2
taxon:1125,Thrixspermum semiteretifolium,traits,2,0,0,0,0,0,0,0,2
taxon:1126,Thrixspermum simaoense,traits,2,0,0,0,0,0,0,0,2
taxon:1127,Thrixspermum simile,traits,2,0,0,0,0,0,0,0,2
taxon:1128,Thrixspermum simum,traits,2,0,0,0,0,0,0,0,2
taxon:1129,Thrixspermum squarrosum,traits,2,0,0,0,0,0,0,0,2
taxon:1130,Thrixspermum stelidioides,traits,2,0,0,0,0,0,0,0,2
taxon:1131,Thrixspermum subteres,climate|traits,3,1,0,0,0,0,0,0,2
taxon:1132,Thrixspermum subulatum,traits,2,0,0,0,0,0,0,0,2
taxon:1133,Thrixspermum sumatranum,traits,2,0,0,0,0,0,0,0,2
taxon:1134,Thrixspermum sutepense,traits,2,0,0,0,0,0,0,0,2
taxon:1135,Thrixspermum taeniophyllum,traits,2,0,0,0,0,0,0,0,2
taxon:1136,Thrixspermum tahanense,traits,2,0,0,0,0,0,0,0,2
taxon:1137,Taeniophyllum malianum,traits,2,0,0,0,0,0,0,0,2
taxon:1138,Taeniophyllum mamilliferum,traits,2,0,0,0,0,0,0,0,2
taxon:1139,Taeniophyllum mangiferae,climate,1,1,0,0,0,0,0,0,0
taxon:1141,Taeniophyllum maximum,climate,1,1,0,0,0,0,0,0,0
taxon:1142,Taeniophyllum merrillii,climate,1,1,0,0,0,0,0,0,0
taxon:1143,Taeniophyllum micranthum,climate,1,1,0,0,0,0,0,0,0
taxon:1144,Taeniophyllum minimum,climate,1,1,0,0,0,0,0,0,0
taxon:1145,Taeniophyllum minusculum,climate,1,1,0,0,0,0,0,0,0
taxon:1146,Thrixspermum taianum,climate,1,1,0,0,0,0,0,0,0
taxon:1147,Thrixspermum tenuicalcar,climate,1,1,0,0,0,0,0,0,0
taxon:1148,Thrixspermum torajaense,climate,1,1,0,0,0,0,0,0,0
taxon:1149,Thrixspermum tortum,climate,1,1,0,0,0,0,0,0,0
taxon:1150,Thrixspermum triangulare,climate,1,1,0,0,0,0,0,0,0
taxon:1151,Thrixspermum trichoglottis,climate,1,1,0,0,0,0,0,0,0
taxon:1152,Thrixspermum tsii,climate,1,1,0,0,0,0,0,0,0
taxon:1153,Thrixspermum tubulatum,climate,1,1,0,0,0,0,0,0,0
taxon:1154,Thrixspermum tylophorum,climate,1,1,0,0,0,0,0,0,0
taxon:1155,Thrixspermum validum,climate,1,1,0,0,0,0,0,0,0
taxon:1156,Thrixspermum vanoverberghii,climate,1,1,0,0,0,0,0,0,0
taxon:1157,Thrixspermum ventricosum,climate,1,1,0,0,0,0,0,0,0
taxon:1158,Thrixspermum walkeri,climate,1,1,0,0,0,0,0,0,0
taxon:1159,Thrixspermum warianum,climate,1,1,0,0,0,0,0,0,0
taxon:1160,Thrixspermum weberi,climate,1,1,0,0,0,0,0,0,0
taxon:1161,Thrixspermum wenzelii,climate,1,1,0,0,0,0,0,0,0
taxon:1162,Thrixspermum westenenkii,climate,1,1,0,0,0,0,0,0,0
taxon:1166,Thrixspermum yei,climate,1,1,0,0,0,0,0,0,0
taxon:1168,Cleisocentron gokusingii,climate,1,1,0,0,0,0,0,0,0
taxon:1169,Cleisocentron kinabaluense,climate,1,1,0,0,0,0,0,0,0
taxon:1170,Cleisocentron klossii,climate,1,1,0,0,0,0,0,0,0
taxon:1171,Cleisocentron malipoense,climate,1,1,0,0,0,0,0,0,0
taxon:1172,Cleisocentron merrillianum,climate,1,1,0,0,0,0,0,0,0
taxon:1173,Cleisocentron neglectum,climate,1,1,0,0,0,0,0,0,0
taxon:1174,Cleisocentron pallens,climate,1,1,0,0,0,0,0,0,0
taxon:1175,Taeniophyllum minutiflorum,climate,1,1,0,0,0,0,0,0,0
taxon:1176,Taeniophyllum mirum-labellum,climate,1,1,0,0,0,0,0,0,0
taxon:1177,Taeniophyllum montanum,climate,1,1,0,0,0,0,0,0,0
taxon:1178,Taeniophyllum muelleri,climate,1,1,0,0,0,0,0,0,0
taxon:1179,Taeniophyllum multiflorum,climate,1,1,0,0,0,0,0,0,0
taxon:1180,Rhynchogyna fallax,climate,1,1,0,0,0,0,0,0,0
taxon:1181,Rhynchogyna luisifolia,climate,1,1,0,0,0,0,0,0,0
taxon:1182,Chiloschista bhutanensis,climate,1,1,0,0,0,0,0,0,0
taxon:1183,Chiloschista breviseta,climate,1,1,0,0,0,0,0,0,0
taxon:1184,Chiloschista confusa,climate,1,1,0,0,0,0,0,0,0
taxon:1185,Chiloschista densiflora,climate,1,1,0,0,0,0,0,0,0
taxon:1186,Chiloschista eckhardii,climate,1,1,0,0,0,0,0,0,0
taxon:1187,Chiloschista extinctoriformis,climate,1,1,0,0,0,0,0,0,0
taxon:1188,Chiloschista exuperei,climate,1,1,0,0,0,0,0,0,0
taxon:1189,Chiloschista fasciata,climate,1,1,0,0,0,0,0,0,0
taxon:1190,Chiloschista gelephuense,climate,1,1,0,0,0,0,0,0,0
taxon:1191,Chiloschista glabrisepala,climate,1,1,0,0,0,0,0,0,0
taxon:1192,Chiloschista glandulosa,climate,1,1,0,0,0,0,0,0,0
taxon:1193,Chiloschista guangdongensis,climate,1,1,0,0,0,0,0,0,0
taxon:1194,Chiloschista himalaica,climate,1,1,0,0,0,0,0,0,0
taxon:1195,Chiloschista javanica,climate,1,1,0,0,0,0,0,0,0
taxon:1196,Chiloschista lindstroemii,climate,1,1,0,0,0,0,0,0,0
taxon:1197,Chiloschista loheri,climate,1,1,0,0,0,0,0,0,0
taxon:1198,Chiloschista lunifera,climate,1,1,0,0,0,0,0,0,0
taxon:1199,Chiloschista parishii,climate,1,1,0,0,0,0,0,0,0
taxon:1200,Chiloschista phyllorhiza,climate,1,1,0,0,0,0,0,0,0
taxon:1201,Chiloschista pulchella,climate,1,1,0,0,0,0,0,0,0
taxon:1202,Chiloschista quangdangii,climate,1,1,0,0,0,0,0,0,0
taxon:1203,Chiloschista ramifera,climate,1,1,0,0,0,0,0,0,0
taxon:1204,Chiloschista rodriguezii,climate,1,1,0,0,0,0,0,0,0
taxon:1205,Chiloschista segawae,climate,1,1,0,0,0,0,0,0,0
taxon:1206,Taeniophyllum muricatum,climate,1,1,0,0,0,0,0,0,0
taxon:1207,Taeniophyllum muriculatum,climate,1,1,0,0,0,0,0,0,0
taxon:1208,Taeniophyllum musciforme,climate,1,1,0,0,0,0,0,0,0
taxon:1209,Taeniophyllum neopommeranicum,climate,1,1,0,0,0,0,0,0,0
taxon:1210,Taeniophyllum neotorricellense,climate,1,1,0,0,0,0,0,0,0
taxon:1211,Taeniophyllum nephrophorum,climate,1,1,0,0,0,0,0,0,0
taxon:1212,Taeniophyllum norfolkianum,climate,1,1,0,0,0,0,0,0,0
taxon:1213,Taeniophyllum northlandicum,climate,1,1,0,0,0,0,0,0,0
taxon:1214,Taeniophyllum oblongum,climate,1,1,0,0,0,0,0,0,0
taxon:1215,Taeniophyllum occultans,climate,1,1,0,0,0,0,0,0,0
taxon:1216,Taeniophyllum orbiculare,climate,1,1,0,0,0,0,0,0,0
taxon:1217,Taeniophyllum oreophilum,climate,1,1,0,0,0,0,0,0,0
taxon:1218,Taeniophyllum orthorhynchum,climate,1,1,0,0,0,0,0,0,0
taxon:1219,Taeniophyllum ovale,climate,1,1,0,0,0,0,0,0,0
taxon:1220,Taeniophyllum pachyacris,climate,1,1,0,0,0,0,0,0,0
taxon:1221,Taeniophyllum pahangense,climate,1,1,0,0,0,0,0,0,0
taxon:1222,Taeniophyllum paife,climate,1,1,0,0,0,0,0,0,0
taxon:1223,Taeniophyllum palawense,climate,1,1,0,0,0,0,0,0,0
taxon:1224,Taeniophyllum pallidiflorum,climate,1,1,0,0,0,0,0,0,0
taxon:1226,Taeniophyllum palmicola,climate,1,1,0,0,0,0,0,0,0
taxon:1227,Taeniophyllum paludicola,climate,1,1,0,0,0,0,0,0,0
taxon:1229,Taeniophyllum pantjarense,climate,1,1,0,0,0,0,0,0,0
taxon:1230,Taeniophyllum papillosum,climate,1,1,0,0,0,0,0,0,0
taxon:1231,Taeniophyllum papuanum,climate,1,1,0,0,0,0,0,0,0
taxon:1232,Taeniophyllum pectiniferum,climate,1,1,0,0,0,0,0,0,0
taxon:1233,Taeniophyllum petrophilum,climate,1,1,0,0,0,0,0,0,0
taxon:1234,Taeniophyllum phaeanthum,climate,1,1,0,0,0,0,0,0,0
taxon:1235,Chiloschista shanica,climate,1,1,0,0,0,0,0,0,0
taxon:1237,Chiloschista taeniophyllum,climate,1,1,0,0,0,0,0,0,0
taxon:1238,Chiloschista tjiasmantoi,climate,1,1,0,0,0,0,0,0,0
taxon:1239,Chiloschista treubii,climate,1,1,0,0,0,0,0,0,0
taxon:1240,Chiloschista trudelii,climate,1,1,0,0,0,0,0,0,0
taxon:1242,Taeniophyllum calyptrogyne,climate,1,1,0,0,0,0,0,0,0
taxon:1243,Taeniophyllum campanulatum,climate,1,1,0,0,0,0,0,0,0
taxon:1244,Taeniophyllum canaliculatum,climate,1,1,0,0,0,0,0,0,0
taxon:1245,Taeniophyllum capillare,climate,1,1,0,0,0,0,0,0,0
taxon:1246,Taeniophyllum cardiophorum,climate,1,1,0,0,0,0,0,0,0
taxon:1247,Taeniophyllum carinatum,climate,1,1,0,0,0,0,0,0,0
taxon:1248,Taeniophyllum carnosiflorum,climate,1,1,0,0,0,0,0,0,0
taxon:1249,Taeniophyllum celebicum,climate,1,1,0,0,0,0,0,0,0
taxon:1251,Taeniophyllum chaetophorum,climate,1,1,0,0,0,0,0,0,0
taxon:1252,Taeniophyllum chitouense,climate,1,1,0,0,0,0,0,0,0
taxon:1254,Taeniophyllum clavicalcar,climate,1,1,0,0,0,0,0,0,0
taxon:1255,Taeniophyllum clavicalcaratum,climate,1,1,0,0,0,0,0,0,0
taxon:1257,Taeniophyllum cochleare,climate,1,1,0,0,0,0,0,0,0
taxon:1258,Taeniophyllum coiloglossum,climate,1,1,0,0,0,0,0,0,0
taxon:1259,Taeniophyllum collinum,climate,1,1,0,0,0,0,0,0,0
taxon:1260,Taeniophyllum compactum,climate,1,1,0,0,0,0,0,0,0
taxon:1261,Taeniophyllum complanatum,climate,1,1,0,0,0,0,0,0,0
taxon:1262,Taeniophyllum concavum,climate,1,1,0,0,0,0,0,0,0
taxon:1263,Taeniophyllum confertum,climate,1,1,0,0,0,0,0,0,0
taxon:1264,Taeniophyllum confusum,climate,1,1,0,0,0,0,0,0,0
taxon:1265,Taeniophyllum phitamii,climate,1,1,0,0,0,0,0,0,0
taxon:1266,Taeniophyllum physodes,climate,1,1,0,0,0,0,0,0,0
taxon:1267,Taeniophyllum platyrhachis,climate,1,1,0,0,0,0,0,0,0
taxon:1268,Taeniophyllum platyrhizum,climate,1,1,0,0,0,0,0,0,0
taxon:1269,Taeniophyllum pleistorhizum,climate,1,1,0,0,0,0,0,0,0
taxon:1270,Taeniophyllum podochiloides,climate,1,1,0,0,0,0,0,0,0
taxon:1271,Taeniophyllum potamophilum,climate,1,1,0,0,0,0,0,0,0
taxon:1272,Taeniophyllum proboscideum,climate,1,1,0,0,0,0,0,0,0
taxon:1273,Taeniophyllum proliferum,climate,1,1,0,0,0,0,0,0,0
taxon:1274,Taeniophyllum pterophorum,climate,1,1,0,0,0,0,0,0,0
taxon:1275,Taeniophyllum pubicarpum,climate,1,1,0,0,0,0,0,0,0
taxon:1276,Taeniophyllum pulchellum,climate,1,1,0,0,0,0,0,0,0
taxon:1277,Taeniophyllum pulvinatum,climate,1,1,0,0,0,0,0,0,0
taxon:1278,Taeniophyllum pusillum,climate,1,1,0,0,0,0,0,0,0
taxon:1279,Taeniophyllum pyriforme,climate,1,1,0,0,0,0,0,0,0
taxon:1280,Taeniophyllum quadratum,climate,1,1,0,0,0,0,0,0,0
taxon:1281,Taeniophyllum quadrilobum,climate,1,1,0,0,0,0,0,0,0
taxon:1282,Taeniophyllum quaquaversum,climate,1,1,0,0,0,0,0,0,0
taxon:1283,Taeniophyllum radiatum,climate,1,1,0,0,0,0,0,0,0
taxon:1383,Arachnis flos-aeris,climate,1,1,0,0,0,0,0,0,0
taxon:1284,Taeniophyllum recurvirostrum,climate,1,1,0,0,0,0,0,0,0
taxon:1286,Taeniophyllum retrospiculatum,climate,1,1,0,0,0,0,0,0,0
taxon:1287,Taeniophyllum rhodantherum,climate,1,1,0,0,0,0,0,0,0
taxon:1289,Taeniophyllum rhomboglossum,climate,1,1,0,0,0,0,0,0,0
taxon:1290,Taeniophyllum robustum,climate,1,1,0,0,0,0,0,0,0
taxon:1291,Taeniophyllum rostellatum,climate,1,1,0,0,0,0,0,0,0
taxon:1292,Taeniophyllum rostratum,climate,1,1,0,0,0,0,0,0,0
taxon:1293,Taeniophyllum conoceras,climate,1,1,0,0,0,0,0,0,0
taxon:1294,Taeniophyllum copelandii,climate,1,1,0,0,0,0,0,0,0
taxon:1296,Taeniophyllum crassipes,climate,1,1,0,0,0,0,0,0,0
taxon:1297,Taeniophyllum crenatum,climate,1,1,0,0,0,0,0,0,0
taxon:1298,Taeniophyllum crepidiforme,climate,1,1,0,0,0,0,0,0,0
taxon:1299,Taeniophyllum cucullatum,climate,1,1,0,0,0,0,0,0,0
