source_authority,source_identifier,destination_authority,destination_identifier,mapping_method,confidence,authority,date,provenance,quality_score
public.orchid_taxonomy,48437,public.taxonomy_species,31027,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48433,public.taxonomy_species,31030,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48446,public.taxonomy_species,31018,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48370,public.taxonomy_species,31120,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48407,public.taxonomy_species,31122,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48372,public.taxonomy_species,31123,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48418,public.taxonomy_species,31124,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48444,public.taxonomy_species,31125,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,48421,public.taxonomy_species,31126,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,44557,public.taxonomy_species,5667,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,43499,public.taxonomy_species,5778,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,43500,public.taxonomy_species,5779,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,43501,public.taxonomy_species,5780,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45355,public.taxonomy_species,24440,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45360,public.taxonomy_species,24441,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45351,public.taxonomy_species,24442,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45352,public.taxonomy_species,24443,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45356,public.taxonomy_species,24444,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45361,public.taxonomy_species,24445,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45357,public.taxonomy_species,24446,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45362,public.taxonomy_species,24447,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45353,public.taxonomy_species,24448,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45354,public.taxonomy_species,24449,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45358,public.taxonomy_species,24450,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45359,public.taxonomy_species,24451,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,45363,public.taxonomy_species,24452,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46248,public.taxonomy_species,6183,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46204,public.taxonomy_species,6186,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46190,public.taxonomy_species,6187,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46213,public.taxonomy_species,6189,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46234,public.taxonomy_species,6192,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46169,public.taxonomy_species,6196,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46247,public.taxonomy_species,6197,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46172,public.taxonomy_species,6199,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46186,public.taxonomy_species,6201,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46184,public.taxonomy_species,6202,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46206,public.taxonomy_species,6207,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46223,public.taxonomy_species,6208,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46223,public.taxonomy_species,6408,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46236,public.taxonomy_species,6410,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46227,public.taxonomy_species,6412,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46175,public.taxonomy_species,6413,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46174,public.taxonomy_species,6414,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46177,public.taxonomy_species,6418,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46237,public.taxonomy_species,6420,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46232,public.taxonomy_species,6421,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46244,public.taxonomy_species,6423,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46220,public.taxonomy_species,6424,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46173,public.taxonomy_species,6425,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46182,public.taxonomy_species,5997,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46242,public.taxonomy_species,6427,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46179,public.taxonomy_species,6431,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46191,public.taxonomy_species,6432,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46194,public.taxonomy_species,6435,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46197,public.taxonomy_species,6436,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46199,public.taxonomy_species,6437,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46168,public.taxonomy_species,6469,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46178,public.taxonomy_species,6474,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46176,public.taxonomy_species,6475,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46185,public.taxonomy_species,6477,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46214,public.taxonomy_species,6315,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46216,public.taxonomy_species,6316,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,117970,public.taxonomy_species,6317,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46226,public.taxonomy_species,6318,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46222,public.taxonomy_species,6319,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46233,public.taxonomy_species,6320,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46212,public.taxonomy_species,6321,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46192,public.taxonomy_species,6325,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46203,public.taxonomy_species,6327,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46208,public.taxonomy_species,6328,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46221,public.taxonomy_species,6329,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46217,public.taxonomy_species,6330,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46196,public.taxonomy_species,6332,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46239,public.taxonomy_species,6335,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46188,public.taxonomy_species,6336,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46187,public.taxonomy_species,6339,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46193,public.taxonomy_species,6340,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46215,public.taxonomy_species,6784,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46171,public.taxonomy_species,6785,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46201,public.taxonomy_species,6786,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46207,public.taxonomy_species,6788,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46218,public.taxonomy_species,6789,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46229,public.taxonomy_species,6790,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46241,public.taxonomy_species,6791,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46235,public.taxonomy_species,6792,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46246,public.taxonomy_species,6793,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46180,public.taxonomy_species,6794,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46219,public.taxonomy_species,6795,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46230,public.taxonomy_species,6796,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46225,public.taxonomy_species,6797,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46231,public.taxonomy_species,6800,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46170,public.taxonomy_species,6801,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
public.orchid_taxonomy,46167,public.taxonomy_species,6802,crosswalk_id+canonical_name,1.0,orchid_continuum_taxon_crosswalk,2026-07-15,oc_taxonomy.taxon_crosswalk -> oc_taxonomy.taxa -> public.taxonomy_species,1.0
